id,name,now_cost,position,team,total_points,dreamteam_count,transfers_in_event,clean_sheets,goals_conceded_per_90,saves_per_90,influence_rank_type,points_per_game,selected_rank,corners_and_indirect_freekicks_order,event_points,mng_draw,penalties_order,web_name,team_join_date,influence_rank,bonus,mng_underdog_win,news,ict_index,expected_goals_per_90,value_form,expected_assists,transfers_out_event,expected_goals,creativity_rank_type,expected_assists_per_90,points_per_game_rank_type,form_rank_type,status,cost_change_start_fall,threat_rank,yellow_cards,bps,can_select,expected_goal_involvements_per_90,minutes,starts_per_90,penalties_saved,opta_code,saves,form,cost_change_start,threat,points_per_game_rank,cost_change_event_fall,direct_freekicks_order,penalties_missed,transfers_out,region,mng_underdog_draw,cost_change_event,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,ict_index_rank,expected_goals_conceded_per_90,mng_win,ep_this,value_season,mng_loss,clean_sheets_per_90,ep_next,news_added,goals_scored,starts,mng_clean_sheets,form_rank,assists,mng_goals_scored,expected_goals_conceded,now_cost_rank,now_cost_rank_type,red_cards,in_dreamteam,transfers_in,goals_conceded,own_goals,selected_rank_type,influence,expected_goal_involvements,threat_rank_type,creativity,creativity_rank,ict_index_rank_type
176,Malang Sarr,45,DEF,Chelsea,0,0,0,0,0.0,0.0,245,0.0,751,,0,0,,M.Sarr,,652,0,0,Permanent move to RC Lens,0.0,0.0,0.0,0.00,1,0.00,245,0.0,244,233,u,0,628,0,0,False,0.0,0,0.0,0,p204727,0,0.0,0,0.0,656,0,,0,454,,0,0,0.0,0.0,0.0,652,0.0,0,0.0,0.0,0,0.0,0.0,2024-07-29T09:46:25.583703Z,0,0,0,586,0,0,0.00,375,59,0,False,0,0,0,252,0.0,0.00,242,0.0,646,245
177,Noni Madueke,61,MID,Chelsea,99,1,7560,3,1.45,0.0,29,4.5,81,,2,0,3.0,Madueke,2023-01-20,87,12,0,,155.1,0.47,0.8,2.13,10819,7.53,51,0.13,17,14,a,4,6,3,334,True,0.6,1429,1.13,0,p248857,0,5.0,-4,795.0,34,0,,0,2192939,241.0,0,0,4.5,100.0,100.0,16,1.49,0,5.5,16.2,0,0.19,5.5,2025-01-12T22:30:08.747901Z,7,18,0,38,4,0,23.70,74,47,0,False,2451726,23,0,25,412.4,9.66,3,343.0,66,12
178,Marc Guiu Paz,47,FWD,Chelsea,3,0,1442,0,2.54,0.0,49,1.0,254,,1,0,,Marc Guiu,2024-07-01,484,0,0,,2.2,0.0,0.0,0.02,1537,0.00,46,0.03,49,42,a,3,402,0,11,True,0.03,71,0.0,0,p499309,0,0.2,-3,6.0,466,0,,0,144833,200.0,0,0,0.6,,,466,1.62,0,0.7,0.6,0,0.0,0.7,,0,0,0,394,0,0,1.28,344,63,0,False,112065,2,0,43,4.4,0.02,49,11.8,403,48
179,Mykhailo Mudryk,62,MID,Chelsea,7,0,26,0,1.24,0.0,198,1.0,370,,0,0,,Mudryk,2023-01-15,423,0,0,Suspended - unknown return date,8.5,0.15,0.0,0.66,134,0.24,190,0.41,228,327,s,3,313,0,26,True,0.56,145,0.62,0,p465920,0,0.0,-3,31.0,486,0,,0,42921,225.0,0,0,0.2,0.0,0.0,398,2.04,0,0.0,1.1,0,0.0,0.0,2024-12-06T15:30:07.786308Z,0,1,0,756,0,0,3.28,69,43,0,False,18175,2,0,120,23.2,0.90,169,31.5,338,193
180,Nicolas Jackson,78,FWD,Chelsea,108,2,8887,8,0.99,0.0,5,4.7,31,,1,0,,N.Jackson,2023-07-01,44,15,0,,167.9,0.56,0.4,1.66,57583,10.72,4,0.09,7,17,a,-3,5,5,402,True,0.65,1735,1.14,0,p517052,0,3.0,3,856.0,22,0,,0,4455356,189.0,0,0,11.1,,,14,1.25,0,3.5,13.8,0,0.41,3.5,,9,22,0,122,6,0,24.03,14,5,0,False,5236960,19,0,7,501.6,12.38,3,317.7,74,4
181,Christopher Nkunku,57,MID,Chelsea,38,1,503,0,2.22,0.0,126,1.9,142,,1,0,2.0,Nkunku,2023-07-01,288,4,0,,44.2,0.86,0.1,0.39,1599,4.24,132,0.08,131,167,a,8,123,1,121,True,0.94,446,0.61,0,p213198,0,0.5,-8,186.0,294,0,,0,1633180,73.0,0,0,2.0,,,230,2.17,0,1.0,6.7,0,0.0,1.0,,2,3,0,348,1,0,10.76,93,61,0,False,286607,11,0,46,139.6,4.63,83,119.3,211,118
182,Cole Palmer,113,MID,Chelsea,173,6,23528,4,1.29,0.0,2,7.2,2,1.0,6,0,1.0,Palmer,2023-09-01,3,31,0,,249.7,0.51,0.4,6.84,42129,11.81,1,0.29,3,15,a,-8,8,4,743,True,0.8,2100,1.03,0,p244851,0,5.0,8,728.0,3,0,1.0,0,3438238,241.0,0,0,64.5,100.0,100.0,2,1.37,0,5.5,15.3,0,0.17,5.5,2025-01-17T15:00:07.230312Z,14,24,0,40,8,0,31.87,3,2,0,True,6453223,30,0,2,844.4,18.65,4,922.4,1,2
183,Đorđe Petrović,44,GKP,Chelsea,0,0,0,0,0.0,0.0,78,0.0,397,,0,0,,Petrović,,632,0,0,Loaned to Strasbourg,0.0,0.0,0.0,0.00,52,0.00,70,0.0,78,75,u,1,603,0,0,False,0.0,0,0.0,0,p457569,0,0.0,-1,0.0,638,0,,0,64235,,0,0,0.2,0.0,0.0,633,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-31T06:26:07.653045Z,0,0,0,558,0,0,0.00,524,24,0,False,2753,0,0,57,0.0,0.00,61,0.0,627,78
184,Renato Palma Veiga,44,MID,Chelsea,7,0,0,1,1.02,0.0,191,1.0,417,,0,0,,Renato Veiga,2024-07-12,412,0,0,Loaned to Juventus,5.9,0.08,0.0,0.15,585,0.16,217,0.08,200,201,u,1,353,2,22,False,0.16,176,0.51,0,p551230,0,0.0,-1,19.0,444,0,,0,43166,173.0,0,0,0.1,0.0,0.0,426,1.62,0,0.0,1.6,0,0.51,0.0,2025-01-30T11:39:46.371988Z,0,1,0,567,0,0,3.17,540,321,0,False,41967,2,0,142,30.4,0.31,191,9.2,420,203
185,Robert Sánchez,47,GKP,Chelsea,74,2,3605,4,1.29,3.38,5,3.5,33,,0,0,,Sánchez,2023-08-05,23,7,0,,55.3,0.0,0.3,0.01,35404,0.00,75,0.0,12,18,a,-2,710,5,275,True,0.0,1890,1.0,1,p215059,71,1.2,2,0.0,88,0,,0,1479183,200.0,0,0,10.1,,,188,1.42,0,1.7,15.7,0,0.19,1.7,,0,21,0,247,0,0,29.75,334,12,0,False,2192047,27,0,7,554.6,0.01,69,0.0,723,6
187,Tosin Adarabioyo,42,DEF,Chelsea,32,0,1202,2,1.1,0.0,86,2.7,297,,2,0,,Tosin,2024-07-01,228,3,0,,30.2,0.09,0.6,0.11,828,0.81,126,0.01,40,37,a,3,254,2,136,True,0.1,820,0.99,0,p109646,0,2.5,-3,70.0,148,0,,0,54824,241.0,0,0,0.3,,,291,1.41,0,3.0,7.6,0,0.22,3.0,,1,9,0,138,0,0,12.87,595,145,0,False,62576,10,0,109,207.2,0.92,75,23.0,373,92
189,Wesley Fofana,44,DEF,Chelsea,19,0,16,1,1.06,0.0,91,1.6,329,,0,0,,W.Fofana,2022-08-31,250,2,0,Hamstring injury - Expected back 25 May,28.7,0.04,0.0,0.15,219,0.40,78,0.01,105,227,i,1,317,6,133,True,0.05,1015,1.06,0,p444463,0,0.0,-1,29.0,329,0,,0,105822,73.0,0,0,0.3,0.0,0.0,300,1.24,0,0.0,4.3,0,0.09,0.0,2024-12-02T00:00:08.059563Z,0,12,0,557,0,0,13.99,522,109,0,False,83531,12,0,120,187.2,0.55,102,70.0,276,96
386,Jadon Sancho,62,MID,Chelsea,57,0,1623,2,1.38,0.0,85,3.2,200,,1,0,,Sancho,2024-08-30,203,3,0,,79.2,0.12,0.2,2.22,4597,1.50,59,0.18,52,109,a,3,87,1,249,True,0.3,1109,1.06,0,p209243,0,1.5,-3,247.0,116,0,,0,448501,241.0,0,0,1.1,100.0,100.0,108,1.43,0,2.0,9.2,0,0.16,2.0,2024-11-07T09:00:07.812014Z,2,13,0,235,5,0,17.57,60,35,0,False,486300,17,0,58,233.4,3.72,57,313.5,76,66
560,Pedro Lomba Neto,62,MID,Chelsea,47,0,1281,2,1.04,0.0,91,2.2,250,4.0,7,0,,Neto,2024-08-11,213,5,0,,80.0,0.09,0.5,2.03,1082,1.09,56,0.16,114,52,a,3,86,6,199,True,0.25,1123,0.88,0,p247632,0,2.8,-3,248.0,255,0,,0,324154,173.0,0,0,0.6,100.0,100.0,107,1.33,0,3.3,7.6,0,0.16,3.3,2024-12-09T09:30:06.764738Z,2,11,0,135,2,0,16.64,65,40,0,False,251402,13,0,76,223.0,3.12,56,328.9,72,65
575,Caleb Wiley,40,DEF,Chelsea,0,0,0,0,0.0,0.0,201,0.0,653,,0,0,,Wiley,,577,0,0,Loaned to Strasbourg,0.0,0.0,0.0,0.00,3,0.00,198,0.0,199,160,u,0,521,0,0,False,0.0,0,0.0,0,p488464,0,0.0,0,0.0,582,0,,0,3811,,0,0,0.0,0.0,0.0,578,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-13T07:07:06.645739Z,0,0,0,469,0,0,0.00,659,189,0,False,0,0,0,219,0.0,0.00,186,0.0,559,201
581,Filip Jørgensen,42,GKP,Chelsea,8,0,1605,0,1.33,3.67,33,2.7,355,,3,0,,Jørgensen,2024-07-30,352,0,0,,8.9,0.0,0.2,0.00,198,0.00,59,0.0,26,21,a,3,576,0,25,True,0.0,270,1.0,0,p508479,11,0.8,-3,0.0,149,0,,0,34774,58.0,0,0,0.2,100.0,100.0,397,1.42,0,1.3,1.9,0,0.0,1.3,2024-11-21T08:30:09.544798Z,0,3,0,295,0,0,4.26,608,37,0,False,17849,4,0,54,88.4,0.00,47,0.0,607,33
621,João Félix Sequeira,59,MID,Chelsea,24,0,287,1,0.99,0.0,164,2.0,273,,0,0,,João Félix,2024-08-21,354,0,0,Loaned to Milan,32.3,0.57,0.2,0.45,1157,2.30,153,0.11,125,125,u,6,164,2,90,False,0.68,362,0.75,0,p428399,0,1.2,-6,141.0,279,0,,0,165274,173.0,0,0,0.4,0.0,,280,1.48,0,1.7,4.1,0,0.25,0.0,2025-02-04T23:54:41.208950Z,1,3,0,261,2,0,5.96,85,56,0,False,163911,4,0,85,88.0,2.75,102,95.4,244,141
695,Samuel Rak-Sakyi,45,MID,Chelsea,0,0,16,0,0.0,0.0,291,0.0,743,,0,0,,Rak-Sakyi,2024-10-23,702,0,0,,0.0,0.0,0.0,0.00,22,0.00,292,0.0,292,251,a,0,681,0,0,True,0.0,0,0.0,0,p547692,0,0.0,0,0.0,705,0,,0,207,241.0,0,0,0.0,,,702,0.0,0,0.5,0.0,0,0.0,0.5,,0,0,0,639,0,0,0.00,452,285,0,False,316,0,0,317,0.0,0.00,285,0.0,696,291
696,Tyrique George,45,MID,Chelsea,0,0,47,0,0.0,0.0,295,0.0,715,,0,0,,George,2024-04-15,706,0,0,,0.1,0.0,0.0,0.00,32,0.00,228,0.0,296,255,a,0,685,1,-1,True,0.0,6,0.0,0,p550615,0,0.0,0,0.0,709,0,,0,429,241.0,0,0,0.0,,,512,0.45,0,0.5,0.0,0,0.0,0.5,,0,0,0,643,0,0,0.03,456,289,0,False,754,0,0,301,0.0,0.00,289,1.5,456,238
697,Josh Acheampong,40,DEF,Chelsea,3,0,246,0,1.69,0.0,164,1.5,506,,0,0,,Acheampong,2024-03-10,453,0,0,,2.7,0.12,0.0,0.01,340,0.22,166,0.01,109,112,a,0,369,0,5,True,0.13,160,1.12,0,p577016,0,0.2,0,13.0,339,0,,0,4904,241.0,0,0,0.1,,,455,1.18,0,0.7,0.8,0,0.0,0.7,,0,2,0,365,0,0,2.09,691,217,0,False,10809,3,0,177,12.6,0.23,125,1.5,455,158
740,Enzo Maresca,15,MNG,Chelsea,9,0,330,0,0.0,0.0,18,0.0,468,,8,0,,Maresca,2024-06-03,530,0,0,,0.0,0.0,3.0,0.00,622,0.00,18,0.0,18,15,a,0,462,0,0,True,0.0,0,0.0,0,man48549,0,4.5,0,0.0,536,0,,0,1350,106.0,0,0,0.7,,,531,0.0,1,5.0,6.0,1,0.0,5.0,,0,0,0,49,0,3,0.00,753,3,0,False,875,0,0,10,0.0,0.00,18,0.0,506,18
11,Eddie Nketiah,59,FWD,Crystal Palace,26,0,1272,1,1.6,0.0,36,1.5,271,,0,0,,Nketiah,2024-08-30,367,0,0,,39.9,0.26,0.3,0.52,1279,1.77,26,0.08,40,25,a,1,103,3,93,True,0.34,619,0.87,0,p205533,0,1.5,-1,214.0,353,0,,0,189514,241.0,0,0,0.5,100.0,100.0,245,1.31,0,1.5,4.4,0,0.15,1.5,2024-11-08T15:00:07.256448Z,0,6,0,233,2,0,9.00,82,23,0,False,180245,11,0,45,70.4,2.29,29,118.8,212,30
160,Ben Chilwell,46,DEF,Crystal Palace,0,0,1519,0,0.0,0.0,255,0.0,261,,0,0,,Chilwell,2025-02-03,728,0,0,,0.0,0.0,0.0,0.00,598,0.00,255,0.0,254,244,a,4,709,0,0,True,0.0,0,0.0,0,p172850,0,0.0,-4,0.0,729,0,,0,98470,241.0,0,0,0.5,100.0,,728,0.0,0,0.0,0.0,0,0.0,0.0,2025-02-04T10:50:12.317905Z,0,0,0,664,0,0,0.00,353,49,0,False,43524,0,0,97,0.0,0.00,253,0.0,722,255
190,Naouirou Ahamada,45,MID,Crystal Palace,0,0,0,0,0.0,0.0,267,0.0,479,,0,0,,Ahamada,,672,0,0,Loaned to Rennes,0.0,0.0,0.0,0.00,46,0.00,268,0.0,268,225,u,0,648,0,0,False,0.0,0,0.0,0,p466117,0,0.0,0,0.0,676,0,,0,34536,,0,0,0.1,0.0,0.0,672,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-31T06:25:25.419519Z,0,0,0,607,0,0,0.00,403,251,0,False,6178,0,0,172,0.0,0.00,260,0.0,666,267
193,Cheick Doucouré,49,MID,Crystal Palace,19,0,2,1,1.22,0.0,174,1.5,545,,0,0,,C.Doucouré,2022-07-11,375,0,0,Knee injury - Expected back 01 Jun,10.8,0.08,0.2,0.11,118,0.40,201,0.02,162,154,i,1,342,1,71,True,0.1,443,0.81,0,p438464,0,0.8,-1,23.0,349,0,,0,19322,132.0,0,0,0.0,0.0,0.0,383,1.53,0,0.0,3.9,0,0.2,0.0,2025-01-24T16:00:08.864027Z,0,4,0,313,1,0,7.53,271,176,0,False,12787,6,0,206,58.6,0.51,186,25.7,362,185
194,Chris Richards,44,DEF,Crystal Palace,34,0,1818,4,1.29,0.0,83,2.6,426,,6,0,,C.Richards,2022-07-27,219,0,0,,31.4,0.02,1.1,0.08,176,0.23,113,0.01,52,5,a,1,262,1,143,True,0.03,976,1.01,0,p427623,0,4.8,-1,63.0,167,0,,0,19495,229.0,0,0,0.1,100.0,100.0,285,1.48,0,4.8,7.7,0,0.37,4.8,2024-09-27T15:30:06.509919Z,0,11,0,41,0,0,16.08,520,108,0,False,11586,14,0,148,219.6,0.31,79,29.6,347,89
195,Chadi Riad Dnanou,43,DEF,Crystal Palace,1,0,1,0,2.0,0.0,156,1.0,554,,0,0,,Chadi Riad,2024-07-02,437,0,0,Knee injury - Unknown return date,2.0,0.0,0.0,0.02,56,0.00,167,0.02,158,217,i,2,590,0,3,True,0.02,90,1.0,0,p515621,0,0.0,-2,0.0,436,0,,0,13960,145.0,0,0,0.0,0.0,0.0,470,1.39,0,0.0,0.2,0,0.0,0.0,2025-01-24T16:00:08.878612Z,0,1,0,542,0,0,1.39,586,139,0,False,2380,2,0,191,18.2,0.02,232,1.3,457,162
196,Nathaniel Clyne,43,DEF,Crystal Palace,16,0,134,1,2.07,0.0,130,1.5,466,,1,0,,Clyne,2020-10-14,379,0,0,,9.7,0.0,0.2,0.13,105,0.01,104,0.03,110,84,a,2,406,1,42,True,0.03,392,0.92,0,p57328,0,0.8,-2,5.0,340,0,,0,13541,241.0,0,0,0.1,,,394,2.14,0,0.8,3.7,0,0.23,0.8,,0,4,0,296,0,0,9.30,553,116,0,False,8391,9,0,161,56.8,0.14,142,36.6,328,132
197,Malcolm Ebiowei,45,MID,Crystal Palace,0,0,0,0,0.0,0.0,260,0.0,753,,0,0,,Ebiowei,2022-07-01,663,0,0,Season long loan to Oxford United,0.0,0.0,0.0,0.00,0,0.00,261,0.0,261,218,u,0,639,0,0,False,0.0,0,0.0,0,p450535,0,0.0,0,0.0,667,0,,0,474,241.0,0,0,0.0,0.0,0.0,663,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-06T17:23:26.723638Z,0,0,0,598,0,0,0.00,393,243,0,False,0,0,0,325,0.0,0.00,253,0.0,657,260
199,Eberechi Eze,67,MID,Crystal Palace,74,1,3806,6,1.01,0.0,42,3.7,46,1.0,1,0,2.0,Eze,2020-08-28,111,6,0,,140.5,0.27,0.6,2.86,34812,4.81,13,0.16,36,39,a,3,42,1,336,True,0.43,1611,1.06,0,p232413,0,3.8,-3,433.0,80,0,1.0,0,3855116,241.0,0,0,7.9,100.0,0.0,26,1.24,0,0.0,11.0,0,0.34,3.8,2025-01-31T15:00:08.813444Z,2,19,0,86,5,0,22.27,37,18,0,False,1400793,18,0,13,368.8,7.67,25,605.1,15,19
200,Marc Guéhi,46,DEF,Crystal Palace,85,2,35790,7,1.26,0.0,3,3.7,45,,6,0,,Guéhi,2021-07-18,12,10,0,,87.2,0.06,1.6,0.49,6371,1.43,55,0.02,15,1,a,-1,150,5,341,True,0.08,2070,1.0,0,p209036,0,7.5,1,155.0,75,0,,0,863693,241.0,0,0,8.0,100.0,100.0,96,1.41,0,7.5,18.5,0,0.3,7.5,2024-12-27T00:30:09.395954Z,3,23,0,11,1,0,32.47,354,50,0,False,985809,29,2,14,603.0,1.92,24,115.5,216,18
201,Dean Henderson,45,GKP,Crystal Palace,86,2,26513,7,1.25,2.79,6,3.6,27,,6,0,,Henderson,2023-08-31,24,4,0,,55.7,0.0,1.1,0.02,6177,0.01,12,0.0,10,1,a,0,415,3,301,True,0.0,2160,1.0,1,p172649,67,5.0,0,4.0,82,0,,0,1606725,241.0,0,0,12.2,100.0,100.0,186,1.39,0,5.0,19.1,0,0.29,5.0,2025-01-12T22:00:08.068713Z,0,24,0,35,0,0,33.41,371,16,0,False,1244646,30,0,5,544.0,0.03,1,10.0,417,5
202,Rob Holding,42,DEF,Crystal Palace,0,0,63,0,0.0,0.0,234,0.0,490,,0,0,,Holding,2023-09-01,618,0,0,Loaned to Sheffield United,0.0,0.0,0.0,0.00,161,0.00,233,0.0,233,201,u,3,573,0,0,False,0.0,0,0.0,0,p156074,0,0.0,-3,0.0,624,0,,0,9141,241.0,0,0,0.1,0.0,,619,0.0,0,0.0,0.0,0,0.0,0.0,2025-02-04T10:48:47.594320Z,0,0,0,521,0,0,0.00,597,147,0,False,3729,0,0,171,0.0,0.00,225,0.0,605,234
203,Will Hughes,49,MID,Crystal Palace,46,0,116,6,1.22,0.0,81,2.2,531,2.0,2,0,,Hughes,2021-08-28,196,3,0,,64.0,0.05,0.5,1.70,133,0.80,54,0.11,104,55,a,1,261,8,203,True,0.16,1405,1.02,0,p108413,0,2.5,-1,64.0,239,0,,0,12490,241.0,0,0,0.1,100.0,100.0,148,1.43,0,2.5,9.4,0,0.38,2.5,2025-01-03T20:00:09.097906Z,0,16,0,147,3,0,22.36,245,156,0,False,12016,19,0,200,240.4,2.50,144,335.5,70,84
205,Daichi Kamada,51,MID,Crystal Palace,28,0,129,3,1.56,0.0,129,1.4,458,5.0,3,0,,Kamada,2024-07-01,292,0,0,,44.8,0.07,0.4,0.83,114,0.70,92,0.08,173,79,a,4,208,2,125,True,0.15,923,0.98,0,p209400,0,2.0,-4,98.0,370,0,,0,60173,108.0,0,0,0.1,100.0,100.0,228,1.53,0,2.0,5.5,0,0.29,2.0,2024-11-09T20:00:07.600072Z,0,10,0,190,0,0,15.72,183,111,1,False,14571,16,0,165,137.2,1.53,121,211.0,132,117
206,Jefferson Lerma Solís,48,MID,Crystal Palace,31,0,58,3,1.25,0.0,103,1.6,546,,3,0,,Lerma,2023-07-01,235,0,0,,46.8,0.05,0.3,1.28,47,0.78,139,0.09,156,101,a,2,155,4,182,True,0.14,1291,1.05,0,p152551,0,1.5,-2,152.0,334,0,,0,10980,48.0,0,0,0.0,100.0,100.0,221,1.32,0,1.5,6.5,0,0.21,1.5,2025-01-16T09:30:08.072744Z,0,15,0,224,0,0,18.96,295,193,0,False,7798,18,0,207,203.4,2.06,95,110.4,222,113
207,Jean-Philippe Mateta,73,FWD,Crystal Palace,103,3,75229,6,1.21,0.0,10,4.3,63,,13,0,1.0,Mateta,2022-01-31,62,19,0,,128.4,0.48,1.2,1.56,9121,9.90,6,0.08,11,2,a,2,29,2,396,True,0.56,1859,1.07,0,p231747,0,9.0,-2,546.0,41,1,,0,1208708,73.0,0,-1,5.9,,,40,1.39,0,9.0,14.1,0,0.29,9.0,,10,22,0,8,1,0,28.81,23,9,0,False,1224035,25,0,13,455.2,11.46,13,285.5,88,11
208,Matheus França de Oliveira,44,MID,Crystal Palace,0,0,94,0,0.0,0.0,248,0.0,333,,0,0,,M.França,2023-08-05,639,0,0,,0.0,0.0,0.0,0.00,288,0.00,249,0.0,249,199,a,1,611,0,0,True,0.0,0,0.0,0,p536694,0,0.0,-1,0.0,643,0,,0,113709,30.0,0,0,0.2,100.0,100.0,639,0.0,0,0.0,0.0,0,0.0,0.0,2024-09-27T15:30:06.533416Z,0,0,0,565,0,0,0.00,538,319,0,False,122361,0,0,104,0.0,0.00,239,0.0,632,248
209,Remi Matthews,39,GKP,Crystal Palace,0,0,174,0,0.0,0.0,46,0.0,256,,0,0,,Matthews,2021-07-13,539,0,0,,0.0,0.0,0.0,0.00,300,0.00,23,0.0,46,35,a,1,472,0,0,True,0.0,0,0.0,0,p169593,0,0.0,-1,0.0,545,0,,0,75383,241.0,0,0,0.6,,,540,0.0,0,0.0,0.0,0,0.0,0.0,,0,0,0,416,0,0,0.00,723,70,0,False,35802,0,0,38,0.0,0.00,8,0.0,516,46
210,Tyrick Mitchell,48,DEF,Crystal Palace,78,1,2413,8,1.25,0.0,28,3.2,144,,6,0,,Mitchell,2019-12-15,75,3,0,,96.0,0.03,1.0,2.88,2041,0.63,8,0.12,30,6,a,2,197,2,328,True,0.15,2089,1.03,0,p244723,0,4.8,-2,111.0,113,0,,0,288555,241.0,0,0,1.9,,,82,1.39,0,4.8,16.2,0,0.34,4.8,,0,24,0,42,3,0,32.32,313,38,0,False,237130,29,0,54,425.6,3.51,45,418.7,49,11
211,Daniel Muñoz,48,DEF,Crystal Palace,88,2,41837,7,1.13,0.0,13,3.8,54,,11,0,,Muñoz,2024-01-30,45,5,0,,122.6,0.16,1.4,2.24,3658,3.47,9,0.1,10,2,a,2,62,5,327,True,0.26,1984,1.04,0,p247348,0,6.8,-2,322.0,66,0,,0,672827,48.0,0,0,6.7,100.0,100.0,47,1.33,0,6.8,18.3,0,0.32,6.8,2024-12-16T09:30:06.692125Z,2,23,0,14,4,0,29.38,315,39,0,False,960039,25,0,19,498.6,5.71,2,406.1,51,5
212,David Ozoh,45,MID,Crystal Palace,0,0,0,0,0.0,0.0,284,0.0,759,,0,0,,Ozoh,,694,0,0,Season long loan to Derby County,0.0,0.0,0.0,0.00,1,0.00,285,0.0,285,244,u,0,673,0,0,False,0.0,0,0.0,0,p531989,0,0.0,0,0.0,697,0,,0,309,,0,0,0.0,0.0,0.0,694,0.0,0,0.0,0.0,0,0.0,0.0,2024-07-26T08:51:53.649693Z,0,0,0,631,0,0,0.00,444,278,0,False,0,0,0,329,0.0,0.00,278,0.0,688,284
213,Jesurun Rak-Sakyi,45,MID,Crystal Palace,0,0,0,0,0.0,0.0,262,0.0,598,,0,0,,Rak-Sakyi,,665,0,0,Loaned to Sheffield United,0.0,0.0,0.0,0.00,16,0.00,263,0.0,263,220,u,0,641,0,0,False,0.0,0,0.0,0,p450542,0,0.0,0,0.0,669,0,,0,19566,,0,0,0.0,0.0,0.0,665,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-20T12:16:48.741122Z,0,0,0,600,0,0,0.00,395,245,0,False,755,0,0,234,0.0,0.00,255,0.0,659,262
214,Jeffrey Schlupp,46,MID,Crystal Palace,12,0,82,0,2.84,0.0,199,1.0,513,,0,0,,Schlupp,2017-01-13,425,0,0,Loaned to Celtic,11.0,0.16,0.0,0.14,216,0.17,183,0.13,212,178,u,4,283,0,43,False,0.29,95,0.0,0,p86417,0,0.2,-4,46.0,463,0,,0,16616,81.0,0,0,0.1,0.0,,382,1.45,0,0.2,2.6,0,0.0,0.0,2025-02-04T10:49:14.192450Z,0,0,0,389,0,0,1.53,350,228,0,False,10674,3,0,190,22.8,0.31,153,42.9,317,184
215,Joel Ward,43,DEF,Crystal Palace,0,0,10,0,0.0,0.0,236,0.0,484,,0,0,,Ward,2012-05-29,620,0,0,Unknown - Unknown return date,0.0,0.0,0.0,0.00,179,0.00,235,0.0,235,207,i,2,578,0,0,True,0.0,0,0.0,0,p55494,0,0.0,-2,0.0,626,0,,0,12959,241.0,0,0,0.1,0.0,0.0,621,0.0,0,0.0,0.0,0,0.0,0.0,2025-01-24T16:00:08.907673Z,0,0,0,528,0,0,0.00,552,115,0,False,4185,0,0,167,0.0,0.00,228,0.0,609,236
216,Adam Wharton,47,MID,Crystal Palace,16,0,91,1,1.3,0.0,139,1.8,420,4.0,1,0,,Wharton,2024-02-01,308,0,0,,30.4,0.03,0.0,0.60,62,0.22,125,0.09,137,181,a,3,274,0,107,True,0.12,623,1.16,0,p496221,0,0.2,-3,53.0,305,0,,0,54453,241.0,0,0,0.1,100.0,100.0,289,1.37,0,0.2,3.4,0,0.14,0.2,2024-11-01T16:30:07.622710Z,0,8,0,393,0,0,9.49,343,224,0,False,18928,9,0,144,119.8,0.82,149,131.4,197,145
445,Matt Turner,39,GKP,Crystal Palace,0,0,1955,0,0.0,0.0,50,0.0,35,,0,0,,Turner,2024-08-30,543,0,0,,0.0,0.0,0.0,0.00,4354,0.00,27,0.0,50,39,a,1,476,0,0,True,0.0,0,0.0,0,p224068,0,0.0,-1,0.0,549,0,,0,1130684,229.0,0,0,9.3,100.0,100.0,544,0.0,0,0.0,0.0,0,0.0,0.0,2024-10-05T17:30:07.013947Z,0,0,0,421,0,0,0.00,731,74,0,False,293310,0,0,8,0.0,0.00,12,0.0,520,50
585,Ismaïla Sarr,57,MID,Crystal Palace,82,2,1832,6,1.13,0.0,41,3.4,119,,3,0,,I.Sarr,2024-08-01,110,6,0,,126.5,0.25,0.6,4.11,13555,4.40,52,0.23,45,44,a,3,28,3,318,True,0.48,1588,0.96,0,p232185,0,3.5,-3,555.0,102,0,,0,566406,189.0,0,0,2.6,100.0,100.0,41,1.31,0,3.5,14.4,0,0.34,3.5,2025-01-17T15:00:07.869411Z,4,17,0,94,4,0,23.15,95,63,0,False,802540,20,0,36,369.8,8.51,16,340.3,67,26
644,Franco Umeh-Chibueze,44,MID,Crystal Palace,0,0,155,0,0.0,0.0,251,0.0,601,,0,0,,Umeh-Chibueze,2024-02-18,642,0,0,,0.0,0.0,0.0,0.00,88,0.00,252,0.0,252,205,a,1,615,0,0,True,0.0,0,0.0,0,p574398,0,0.0,-1,0.0,646,0,,0,5043,104.0,0,0,0.0,100.0,100.0,642,0.0,0,0.0,0.0,0,0.0,0.0,2024-11-13T09:30:08.263810Z,0,0,0,571,0,0,0.00,546,326,0,False,6618,0,0,237,0.0,0.00,243,0.0,635,251
